First_pokemon,First_Name,Second_pokemon,Second_Name,Winner,Winner_Name
522,Leafeon,191,Togetic,522,Leafeon
738,Flabébé,237,Slugma,738,Flabébé
48,Golbat,436,Chimchar,48,Golbat
217,Unown,736,Litleo,736,Litleo
19,Beedrill,349,Sharpedo,349,Sharpedo
394,Mega Absol,665,Eelektrik,394,Mega Absol
19,Beedrill,106,Hypno,19,Beedrill
294,Lotad,470,Shellos,470,Shellos
363,Cacnea,138,Mega Pinsir,138,Mega Pinsir
310,Shroomish,211,Quagsire,211,Quagsire
149,Porygon,720,Quilladin,720,Quilladin
311,Breloom,106,Hypno,311,Breloom
763,Clauncher,637,Gothorita,637,Gothorita
482,Chingling,586,Gigalith,586,Gigalith
107,Krabby,549,Manaphy,549,Manaphy
634,Minccino,680,Stunfisk,634,Minccino
107,Krabby,269,Mega Tyranitar,269,Mega Tyranitar
420,Latios,595,Conkeldurr,420,Latios
321,Makuhita,222,Dunsparce,222,Dunsparce
789,Bergmite,449,Shinx,449,Shinx
348,Carvanha,19,Beedrill,19,Beedrill
313,Vigoroth,752,Aegislash Shield Forme,752,Aegislash Shield Forme
157,Articuno,621,Scraggy,157,Articuno
711,Kyurem,780,Trevenant,711,Kyurem
689,Rufflet,256,Tyrogue,689,Rufflet
709,Landorus Incarnate Forme,375,Crawdaunt,709,Landorus Incarnate Forme
668,Beheeyem,150,Omanyte,668,Beheeyem
243,Octillery,15,Metapod,243,Octillery
51,Vileplume,29,Ekans,29,Ekans
492,Gible,697,Hydreigon,697,Hydreigon
631,Garbodor,773,Dedenne,773,Dedenne
306,Gardevoir,369,Seviper,306,Gardevoir
505,Toxicroak,84,Ponyta,84,Ponyta
271,Ho-oh,69,Abra,69,Abra
770,Aurorus,159,Moltres,159,Moltres
599,Throh,228,Qwilfish,228,Qwilfish
584,Roggenrola,29,Ekans,584,Roggenrola
770,Aurorus,241,Corsola,770,Aurorus
522,Leafeon,537,Mow Rotom,522,Leafeon
639,Solosis,405,Relicanth,405,Relicanth
152,Kabuto,526,Porygon-Z,526,Porygon-Z
670,Lampent,202,Politoed,202,Politoed
515,Lickilicky,35,Nidoran♀,515,Lickilicky
222,Dunsparce,706,Thundurus Therian Forme,706,Thundurus Therian Forme
110,Electrode,197,Mega Ampharos,110,Electrode
269,Mega Tyranitar,179,Noctowl,269,Mega Tyranitar
382,Feebas,555,Snivy,555,Snivy
5,Charmander,49,Oddish,5,Charmander
224,Steelix,708,Zekrom,224,Steelix
408,Shelgon,485,Bronzor,408,Shelgon
234,Sneasel,684,Golett,234,Sneasel
628,Archen,533,Heat Rotom,533,Heat Rotom
47,Zubat,277,Torchic,47,Zubat
340,Mega Manectric,269,Mega Tyranitar,340,Mega Manectric
254,Stantler,746,Espurr,254,Stantler
743,Pancham,658,Galvantula,658,Galvantula
629,Archeops,275,Sceptile,275,Sceptile
182,Spinarak,52,Paras,182,Spinarak
81,Geodude,658,Galvantula,81,Geodude
215,Slowking,384,Castform,384,Castform
648,Sawsbuck,749,Honedge,648,Sawsbuck
97,Muk,436,Chimchar,436,Chimchar
265,Suicune,234,Sneasel,234,Sneasel
420,Latios,606,Scolipede,606,Scolipede
256,Tyrogue,653,Amoonguss,256,Tyrogue
412,Metang,7,Charizard,7,Charizard
713,Kyurem White Kyurem,516,Rhyperior,713,Kyurem White Kyurem
555,Snivy,634,Minccino,634,Minccino
259,Elekid,489,Happiny,259,Elekid
314,Slaking,9,Mega Charizard Y,9,Mega Charizard Y
430,DeoxysAttack Forme,669,Litwick,430,DeoxysAttack Forme
23,Pidgeot,237,Slugma,23,Pidgeot
474,Drifblim,391,Tropius,474,Drifblim
494,Garchomp,383,Milotic,494,Garchomp
762,Dragalge,311,Breloom,311,Breloom
422,Kyogre,346,Gulpin,422,Kyogre
233,Mega Heracross,666,Eelektross,233,Mega Heracross
272,Celebi,84,Ponyta,272,Celebi
323,Azurill,80,Tentacruel,80,Tentacruel
38,Nidoran♂,582,Blitzle,582,Blitzle
472,Ambipom,381,Armaldo,472,Ambipom
412,Metang,617,Darmanitan Zen Mode,617,Darmanitan Zen Mode
466,Buizel,530,Dusknoir,466,Buizel
321,Makuhita,735,Vivillon,735,Vivillon
739,Floette,258,Smoochum,258,Smoochum
330,Mega Mawile,92,Doduo,92,Doduo
393,Absol,303,Pelipper,393,Absol
475,Buneary,94,Seel,475,Buneary
539,Mesprit,781,Pumpkaboo Average Size,539,Mesprit
20,Mega Beedrill,757,Inkay,20,Mega Beedrill
119,Weezing,146,Vaporeon,146,Vaporeon
736,Litleo,13,Mega Blastoise,13,Mega Blastoise
287,Zigzagoon,174,Croconaw,287,Zigzagoon
465,Pachirisu,26,Raticate,26,Raticate
688,Bouffalant,362,Flygon,362,Flygon
572,Simisage,319,Loudred,572,Simisage
177,Furret,411,Beldum,177,Furret
165,Mega Mewtwo Y,52,Paras,165,Mega Mewtwo Y
610,Lilligant,259,Elekid,259,Elekid
238,Magcargo,222,Dunsparce,222,Dunsparce
193,Xatu,535,Frost Rotom,193,Xatu
750,Doublade,793,Xerneas,793,Xerneas
591,Audino,396,Snorunt,396,Snorunt
401,Walrein,133,Scyther,133,Scyther
334,Mega Aggron,758,Malamar,758,Malamar
23,Pidgeot,645,Vanillish,23,Pidgeot
45,Jigglypuff,786,Gourgeist Small Size,786,Gourgeist Small Size
158,Zapdos,677,Cryogonal,677,Cryogonal
103,Mega Gengar,502,Skorupi,103,Mega Gengar
385,Kecleon,498,Lucario,498,Lucario
704,Tornadus Therian Forme,692,Mandibuzz,704,Tornadus Therian Forme
795,Zygarde Half Forme,627,Carracosta,795,Zygarde Half Forme
126,Horsea,464,Vespiquen,126,Horsea
203,Hoppip,130,Staryu,130,Staryu
192,Natu,665,Eelektrik,192,Natu
472,Ambipom,418,Latias,472,Ambipom
582,Blitzle,405,Relicanth,582,Blitzle
112,Exeggutor,199,Marill,112,Exeggutor
593,Timburr,740,Florges,740,Florges
520,Togekiss,317,Shedinja,520,Togekiss
75,Machamp,785,Gourgeist Average Size,785,Gourgeist Average Size
595,Conkeldurr,570,Liepard,595,Conkeldurr
742,Gogoat,225,Mega Steelix,742,Gogoat
110,Electrode,335,Meditite,110,Electrode
6,Charmeleon,626,Tirtouga,626,Tirtouga
602,Swadloon,88,Mega Slowbro,602,Swadloon
542,Palkia,61,Golduck,542,Palkia
410,Mega Salamence,216,Misdreavus,410,Mega Salamence
187,Pichu,594,Gurdurr,594,Gurdurr
743,Pancham,517,Tangrowth,517,Tangrowth
5,Charmander,147,Jolteon,147,Jolteon
295,Lombre,241,Corsola,295,Lombre
620,Crustle,427,Mega Rayquaza,427,Mega Rayquaza
398,Mega Glalie,231,Shuckle,398,Mega Glalie
414,Mega Metagross,302,Wingull,414,Mega Metagross
298,Nuzleaf,8,Mega Charizard X,8,Mega Charizard X
219,Girafarig,173,Totodile,219,Girafarig
555,Snivy,718,Genesect,718,Genesect
422,Kyogre,424,Groudon,424,Groudon
570,Liepard,764,Clawitzer,570,Liepard
668,Beheeyem,755,Swirlix,755,Swirlix
7,Charizard,118,Koffing,7,Charizard
368,Zangoose,595,Conkeldurr,368,Zangoose
98,Shellder,733,Scatterbug,98,Shellder
376,Baltoy,282,Marshtomp,376,Baltoy
313,Vigoroth,423,Primal Kyogre,423,Primal Kyogre
794,Yveltal,703,Tornadus Incarnate Forme,703,Tornadus Incarnate Forme
235,Teddiursa,83,Golem,83,Golem
673,Fraxure,638,Gothitelle,673,Fraxure
175,Feraligatr,429,Deoxys Normal Forme,429,Deoxys Normal Forme
708,Zekrom,383,Milotic,708,Zekrom
257,Hitmontop,756,Slurpuff,756,Slurpuff
709,Landorus Incarnate Forme,741,Skiddo,709,Landorus Incarnate Forme
352,Wailord,730,Fletchling,730,Fletchling
338,Electrike,347,Swalot,338,Electrike
639,Solosis,766,Heliolisk,766,Heliolisk
328,Mega Sableye,329,Mawile,329,Mawile
528,Mega Gallade,765,Helioptile,528,Mega Gallade
711,Kyurem,230,Mega Scizor,711,Kyurem
323,Azurill,150,Omanyte,150,Omanyte
543,Heatran,483,Stunky,543,Heatran
155,Mega Aerodactyl,570,Liepard,155,Mega Aerodactyl
187,Pichu,198,Bellossom,187,Pichu
611,Basculin,521,Yanmega,611,Basculin
321,Makuhita,342,Minun,342,Minun
785,Gourgeist Average Size,312,Slakoth,312,Slakoth
215,Slowking,467,Floatzel,467,Floatzel
453,Roserade,640,Duosion,453,Roserade
110,Electrode,114,Marowak,114,Marowak
510,Snover,626,Tirtouga,510,Snover
323,Azurill,665,Eelektrik,665,Eelektrik
580,Tranquill,522,Leafeon,522,Leafeon
550,Darkrai,330,Mega Mawile,550,Darkrai
754,Aromatisse,506,Carnivine,506,Carnivine
49,Oddish,154,Aerodactyl,154,Aerodactyl
528,Mega Gallade,541,Dialga,528,Mega Gallade
623,Sigilyph,186,Lanturn,623,Sigilyph
279,Blaziken,272,Celebi,272,Celebi
299,Shiftry,301,Swellow,301,Swellow
412,Metang,136,Magmar,136,Magmar
680,Stunfisk,720,Quilladin,720,Quilladin
467,Floatzel,228,Qwilfish,467,Floatzel
740,Florges,39,Nidorino,740,Florges
774,Carbink,798,Hoopa Confined,798,Hoopa Confined
537,Mow Rotom,446,Bibarel,537,Mow Rotom
690,Braviary,616,Darmanitan Standard Mode,616,Darmanitan Standard Mode
438,Infernape,621,Scraggy,438,Infernape
124,Kangaskhan,449,Shinx,124,Kangaskhan
389,Duskull,337,Mega Medicham,389,Duskull
91,Farfetch'd,562,Dewott,562,Dewott
53,Parasect,441,Empoleon,441,Empoleon
474,Drifblim,115,Hitmonlee,115,Hitmonlee
678,Shelmet,42,Clefable,42,Clefable
642,Ducklett,253,Porygon2,253,Porygon2
489,Happiny,119,Weezing,119,Weezing
288,Linoone,670,Lampent,670,Lampent
708,Zekrom,608,Whimsicott,608,Whimsicott
458,Burmy,148,Flareon,148,Flareon
242,Remoraid,760,Barbaracle,760,Barbaracle
584,Roggenrola,737,Pyroar,584,Roggenrola
67,Poliwhirl,764,Clawitzer,67,Poliwhirl
327,Sableye,616,Darmanitan Standard Mode,616,Darmanitan Standard Mode
482,Chingling,671,Chandelure,671,Chandelure
608,Whimsicott,299,Shiftry,608,Whimsicott
219,Girafarig,643,Swanna,643,Swanna
739,Floette,313,Vigoroth,313,Vigoroth
733,Scatterbug,578,Musharna,733,Scatterbug
82,Graveler,589,Drilbur,589,Drilbur
637,Gothorita,352,Wailord,352,Wailord
478,Mismagius,53,Parasect,478,Mismagius
44,Ninetales,384,Castform,44,Ninetales
455,Rampardos,634,Minccino,634,Minccino
105,Drowzee,463,Combee,463,Combee
668,Beheeyem,164,Mega Mewtwo X,164,Mega Mewtwo X
466,Buizel,494,Garchomp,494,Garchomp
768,Tyrantrum,724,Delphox,724,Delphox
459,Wormadam Plant Cloak,227,Granbull,227,Granbull
93,Dodrio,653,Amoonguss,93,Dodrio
637,Gothorita,787,Gourgeist Large Size,787,Gourgeist Large Size
214,Murkrow,691,Vullaby,214,Murkrow
444,Staraptor,315,Nincada,444,Staraptor
463,Combee,151,Omastar,463,Combee
368,Zangoose,120,Rhyhorn,368,Zangoose
230,Mega Scizor,755,Swirlix,230,Mega Scizor
136,Magmar,613,Krokorok,136,Magmar
668,Beheeyem,181,Ledian,181,Ledian
781,Pumpkaboo Average Size,527,Gallade,527,Gallade
360,Trapinch,294,Lotad,360,Trapinch
235,Teddiursa,464,Vespiquen,464,Vespiquen
13,Mega Blastoise,329,Mawile,13,Mega Blastoise
459,Wormadam Plant Cloak,683,Druddigon,683,Druddigon
613,Krokorok,504,Croagunk,613,Krokorok
356,Torkoal,214,Murkrow,214,Murkrow
132,Mr. Mime,529,Probopass,529,Probopass
477,Mega Lopunny,363,Cacnea,477,Mega Lopunny
61,Golduck,543,Heatran,61,Golduck
296,Ludicolo,372,Barboach,296,Ludicolo
615,Darumaka,605,Whirlipede,615,Darumaka
786,Gourgeist Small Size,793,Xerneas,793,Xerneas
705,Thundurus Incarnate Forme,722,Fennekin,705,Thundurus Incarnate Forme
3,Venusaur,632,Zorua,3,Venusaur
557,Serperior,172,Typhlosion,557,Serperior
143,Lapras,268,Tyranitar,268,Tyranitar
280,Mega Blaziken,252,Donphan,280,Mega Blaziken
59,Persian,630,Trubbish,59,Persian
735,Vivillon,582,Blitzle,735,Vivillon
130,Staryu,325,Skitty,130,Staryu
221,Forretress,45,Jigglypuff,221,Forretress
634,Minccino,678,Shelmet,634,Minccino
87,Slowbro,789,Bergmite,87,Slowbro
15,Metapod,352,Wailord,352,Wailord
112,Exeggutor,533,Heat Rotom,533,Heat Rotom
537,Mow Rotom,668,Beheeyem,537,Mow Rotom
128,Goldeen,376,Baltoy,128,Goldeen
566,Lillipup,560,Emboar,560,Emboar
139,Tauros,590,Excadrill,139,Tauros
773,Dedenne,681,Mienfoo,773,Dedenne
734,Spewpa,32,Raichu,32,Raichu
437,Monferno,783,Pumpkaboo Large Size,437,Monferno
348,Carvanha,685,Golurk,348,Carvanha
731,Fletchinder,798,Hoopa Confined,731,Fletchinder
341,Plusle,21,Pidgey,341,Plusle
208,Sunflora,675,Cubchoo,675,Cubchoo
207,Sunkern,354,Camerupt,354,Camerupt
658,Galvantula,549,Manaphy,658,Galvantula
343,Volbeat,719,Chespin,343,Volbeat
468,Cherubi,73,Machop,73,Machop
582,Blitzle,477,Mega Lopunny,477,Mega Lopunny
173,Totodile,573,Pansear,573,Pansear
11,Wartortle,70,Kadabra,70,Kadabra
356,Torkoal,551,Shaymin Land Forme,551,Shaymin Land Forme
203,Hoppip,523,Glaceon,523,Glaceon
496,Munchlax,781,Pumpkaboo Average Size,781,Pumpkaboo Average Size
562,Dewott,154,Aerodactyl,154,Aerodactyl
648,Sawsbuck,362,Flygon,362,Flygon
130,Staryu,660,Ferrothorn,660,Ferrothorn
265,Suicune,55,Venomoth,55,Venomoth
584,Roggenrola,460,Wormadam Sandy Cloak,460,Wormadam Sandy Cloak
578,Musharna,180,Ledyba,180,Ledyba
171,Quilava,787,Gourgeist Large Size,171,Quilava
715,Keldeo Resolute Forme,768,Tyrantrum,715,Keldeo Resolute Forme
465,Pachirisu,180,Ledyba,465,Pachirisu
486,Bronzong,554,Victini,554,Victini
799,Hoopa Unbound,778,Klefki,799,Hoopa Unbound
728,Bunnelby,626,Tirtouga,626,Tirtouga
416,Regice,291,Beautifly,291,Beautifly
595,Conkeldurr,224,Steelix,595,Conkeldurr
410,Mega Salamence,94,Seel,410,Mega Salamence
159,Moltres,746,Espurr,159,Moltres
522,Leafeon,195,Flaaffy,522,Leafeon
431,Deoxys Defense Forme,397,Glalie,431,Deoxys Defense Forme
445,Bidoof,126,Horsea,126,Horsea
531,Froslass,207,Sunkern,207,Sunkern
283,Swampert,388,Mega Banette,388,Mega Banette
310,Shroomish,100,Gastly,100,Gastly
615,Darumaka,461,Wormadam Trash Cloak,615,Darumaka
14,Caterpie,695,Deino,14,Caterpie
26,Raticate,249,Mega Houndoom,249,Mega Houndoom
356,Torkoal,509,Mantyke,356,Torkoal
170,Cyndaquil,51,Vileplume,170,Cyndaquil
216,Misdreavus,334,Mega Aggron,216,Misdreavus
242,Remoraid,644,Vanillite,242,Remoraid
351,Wailmer,300,Taillow,300,Taillow
109,Voltorb,549,Manaphy,549,Manaphy
310,Shroomish,408,Shelgon,408,Shelgon
402,Clamperl,606,Scolipede,606,Scolipede
772,Hawlucha,753,Spritzee,772,Hawlucha
391,Tropius,687,Bisharp,687,Bisharp
300,Taillow,355,Mega Camerupt,300,Taillow
569,Purrloin,290,Silcoon,569,Purrloin
316,Ninjask,753,Spritzee,316,Ninjask
532,Rotom,394,Mega Absol,394,Mega Absol
391,Tropius,480,Glameow,480,Glameow
688,Bouffalant,219,Girafarig,219,Girafarig
697,Hydreigon,259,Elekid,697,Hydreigon
425,Primal Groudon,732,Talonflame,732,Talonflame
104,Onix,721,Chesnaught,104,Onix
358,Grumpig,7,Charizard,7,Charizard
610,Lilligant,296,Ludicolo,610,Lilligant
219,Girafarig,788,Gourgeist Super Size,788,Gourgeist Super Size
506,Carnivine,250,Kingdra,250,Kingdra
254,Stantler,168,Bayleef,254,Stantler
339,Manectric,600,Sawk,339,Manectric
73,Machop,494,Garchomp,494,Garchomp
438,Infernape,451,Luxray,438,Infernape
602,Swadloon,661,Klink,602,Swadloon
435,Torterra,565,Watchog,565,Watchog
510,Snover,731,Fletchinder,731,Fletchinder
349,Sharpedo,24,Mega Pidgeot,24,Mega Pidgeot
730,Fletchling,625,Cofagrigus,625,Cofagrigus
606,Scolipede,427,Mega Rayquaza,427,Mega Rayquaza
793,Xerneas,263,Raikou,263,Raikou
123,Tangela,132,Mr. Mime,132,Mr. Mime
561,Oshawott,134,Jynx,134,Jynx
532,Rotom,789,Bergmite,789,Bergmite
761,Skrelp,23,Pidgeot,23,Pidgeot
787,Gourgeist Large Size,3,Venusaur,3,Venusaur
516,Rhyperior,468,Cherubi,516,Rhyperior
148,Flareon,360,Trapinch,148,Flareon
223,Gligar,259,Elekid,259,Elekid
408,Shelgon,568,Stoutland,568,Stoutland
733,Scatterbug,398,Mega Glalie,398,Mega Glalie
18,Kakuna,266,Larvitar,266,Larvitar
187,Pichu,79,Tentacool,79,Tentacool
442,Starly,364,Cacturne,442,Starly
205,Jumpluff,212,Espeon,212,Espeon
524,Gliscor,571,Pansage,524,Gliscor
42,Clefable,166,Mew,166,Mew
397,Glalie,441,Empoleon,397,Glalie
611,Basculin,427,Mega Rayquaza,427,Mega Rayquaza
510,Snover,283,Swampert,283,Swampert
521,Yanmega,304,Ralts,521,Yanmega
324,Nosepass,664,Tynamo,664,Tynamo
762,Dragalge,1,Bulbasaur,1,Bulbasaur
146,Vaporeon,41,Clefairy,146,Vaporeon
299,Shiftry,603,Leavanny,603,Leavanny
363,Cacnea,136,Magmar,136,Magmar
326,Delcatty,422,Kyogre,422,Kyogre
467,Floatzel,354,Camerupt,467,Floatzel
547,Cresselia,394,Mega Absol,394,Mega Absol
424,Groudon,783,Pumpkaboo Large Size,424,Groudon
463,Combee,696,Zweilous,463,Combee
286,Mightyena,746,Espurr,286,Mightyena
684,Golett,235,Teddiursa,235,Teddiursa
496,Munchlax,8,Mega Charizard X,8,Mega Charizard X
682,Mienshao,92,Doduo,682,Mienshao
637,Gothorita,762,Dragalge,637,Gothorita
691,Vullaby,304,Ralts,691,Vullaby
754,Aromatisse,62,Mankey,754,Aromatisse
789,Bergmite,230,Mega Scizor,230,Mega Scizor
413,Metagross,509,Mantyke,413,Metagross
299,Shiftry,737,Pyroar,737,Pyroar
298,Nuzleaf,360,Trapinch,298,Nuzleaf
226,Snubbull,793,Xerneas,793,Xerneas
753,Spritzee,613,Krokorok,613,Krokorok
397,Glalie,23,Pidgeot,23,Pidgeot
762,Dragalge,649,Emolga,649,Emolga
336,Medicham,661,Klink,336,Medicham
537,Mow Rotom,495,Mega Garchomp,495,Mega Garchomp
194,Mareep,783,Pumpkaboo Large Size,783,Pumpkaboo Large Size
520,Togekiss,754,Aromatisse,520,Togekiss
800,Volcanion,757,Inkay,800,Volcanion
482,Chingling,607,Cottonee,607,Cottonee
108,Kingler,426,Rayquaza,426,Rayquaza
787,Gourgeist Large Size,197,Mega Ampharos,787,Gourgeist Large Size
489,Happiny,74,Machoke,74,Machoke
173,Totodile,384,Castform,384,Castform
175,Feraligatr,304,Ralts,175,Feraligatr
723,Braixen,667,Elgyem,723,Braixen
539,Mesprit,605,Whirlipede,539,Mesprit
569,Purrloin,534,Wash Rotom,534,Wash Rotom
140,Magikarp,681,Mienfoo,681,Mienfoo
702,Virizion,633,Zoroark,702,Virizion
118,Koffing,400,Sealeo,400,Sealeo
455,Rampardos,453,Roserade,453,Roserade
264,Entei,288,Linoone,288,Linoone
281,Mudkip,301,Swellow,301,Swellow
553,Arceus,244,Delibird,553,Arceus
389,Duskull,647,Deerling,647,Deerling
537,Mow Rotom,680,Stunfisk,680,Stunfisk
192,Natu,133,Scyther,133,Scyther
52,Paras,597,Palpitoad,597,Palpitoad
269,Mega Tyranitar,433,Turtwig,269,Mega Tyranitar
796,Diancie,531,Froslass,531,Froslass
641,Reuniclus,783,Pumpkaboo Large Size,783,Pumpkaboo Large Size
444,Staraptor,86,Slowpoke,444,Staraptor
660,Ferrothorn,560,Emboar,560,Emboar
592,Mega Audino,581,Unfezant,581,Unfezant
104,Onix,687,Bisharp,687,Bisharp
552,Shaymin Sky Forme,253,Porygon2,552,Shaymin Sky Forme
4,Mega Venusaur,212,Espeon,212,Espeon
217,Unown,709,Landorus Incarnate Forme,709,Landorus Incarnate Forme
34,Sandslash,328,Mega Sableye,328,Mega Sableye
492,Gible,309,Masquerain,309,Masquerain
197,Mega Ampharos,393,Absol,393,Absol
524,Gliscor,675,Cubchoo,524,Gliscor
516,Rhyperior,748,Meowstic Female,516,Rhyperior
337,Mega Medicham,583,Zebstrika,583,Zebstrika
251,Phanpy,410,Mega Salamence,410,Mega Salamence
563,Samurott,52,Paras,563,Samurott
464,Vespiquen,448,Kricketune,448,Kricketune
325,Skitty,10,Squirtle,325,Skitty
551,Shaymin Land Forme,325,Skitty,551,Shaymin Land Forme
798,Hoopa Confined,253,Porygon2,253,Porygon2
297,Seedot,52,Paras,297,Seedot
524,Gliscor,525,Mamoswine,524,Gliscor
234,Sneasel,779,Phantump,234,Sneasel
749,Honedge,228,Qwilfish,228,Qwilfish
791,Noibat,660,Ferrothorn,660,Ferrothorn
790,Avalugg,281,Mudkip,281,Mudkip
54,Venonat,346,Gulpin,54,Venonat
506,Carnivine,714,Keldeo Ordinary Forme,714,Keldeo Ordinary Forme
137,Pinsir,606,Scolipede,606,Scolipede
774,Carbink,629,Archeops,629,Archeops
598,Seismitoad,470,Shellos,598,Seismitoad
96,Grimer,758,Malamar,758,Malamar
397,Glalie,772,Hawlucha,772,Hawlucha
642,Ducklett,663,Klinklang,663,Klinklang
659,Ferroseed,237,Slugma,237,Slugma
342,Minun,509,Mantyke,342,Minun
212,Espeon,705,Thundurus Incarnate Forme,705,Thundurus Incarnate Forme
463,Combee,147,Jolteon,147,Jolteon
151,Omastar,581,Unfezant,581,Unfezant
200,Azumarill,693,Heatmor,693,Heatmor
464,Vespiquen,715,Keldeo Resolute Forme,715,Keldeo Resolute Forme
744,Pangoro,787,Gourgeist Large Size,787,Gourgeist Large Size
704,Tornadus Therian Forme,403,Huntail,704,Tornadus Therian Forme
590,Excadrill,778,Klefki,590,Excadrill
272,Celebi,686,Pawniard,686,Pawniard
35,Nidoran♀,507,Finneon,507,Finneon
116,Hitmonchan,554,Victini,554,Victini
769,Amaura,596,Tympole,596,Tympole
213,Umbreon,460,Wormadam Sandy Cloak,213,Umbreon
714,Keldeo Ordinary Forme,140,Magikarp,714,Keldeo Ordinary Forme
360,Trapinch,337,Mega Medicham,337,Mega Medicham
429,Deoxys Normal Forme,345,Roselia,429,Deoxys Normal Forme
55,Venomoth,235,Teddiursa,55,Venomoth
581,Unfezant,733,Scatterbug,581,Unfezant
365,Swablu,195,Flaaffy,365,Swablu
579,Pidove,572,Simisage,572,Simisage
715,Keldeo Resolute Forme,619,Dwebble,715,Keldeo Resolute Forme
559,Pignite,440,Prinplup,559,Pignite
72,Mega Alakazam,250,Kingdra,72,Mega Alakazam
796,Diancie,518,Electivire,518,Electivire
29,Ekans,552,Shaymin Sky Forme,552,Shaymin Sky Forme
421,Mega Latios,112,Exeggutor,421,Mega Latios
404,Gorebyss,138,Mega Pinsir,138,Mega Pinsir
705,Thundurus Incarnate Forme,53,Parasect,705,Thundurus Incarnate Forme
683,Druddigon,491,Spiritomb,683,Druddigon
705,Thundurus Incarnate Forme,364,Cacturne,705,Thundurus Incarnate Forme
104,Onix,439,Piplup,104,Onix
14,Caterpie,311,Breloom,311,Breloom
83,Golem,293,Dustox,83,Golem
231,Shuckle,598,Seismitoad,598,Seismitoad
237,Slugma,385,Kecleon,385,Kecleon
732,Talonflame,355,Mega Camerupt,732,Talonflame
139,Tauros,341,Plusle,139,Tauros
719,Chespin,516,Rhyperior,516,Rhyperior
58,Meowth,400,Sealeo,58,Meowth
173,Totodile,440,Prinplup,440,Prinplup
460,Wormadam Sandy Cloak,691,Vullaby,691,Vullaby
338,Electrike,634,Minccino,634,Minccino
451,Luxray,648,Sawsbuck,648,Sawsbuck
621,Scraggy,320,Exploud,320,Exploud
576,Simipour,338,Electrike,576,Simipour
592,Mega Audino,615,Darumaka,615,Darumaka
235,Teddiursa,535,Frost Rotom,535,Frost Rotom
277,Torchic,771,Sylveon,771,Sylveon
645,Vanillish,716,Meloetta Aria Forme,716,Meloetta Aria Forme
2,Ivysaur,34,Sandslash,34,Sandslash
756,Slurpuff,590,Excadrill,590,Excadrill
331,Aron,435,Torterra,435,Torterra
721,Chesnaught,700,Cobalion,700,Cobalion
476,Lopunny,496,Munchlax,496,Munchlax
463,Combee,87,Slowbro,87,Slowbro
366,Altaria,649,Emolga,649,Emolga
195,Flaaffy,422,Kyogre,422,Kyogre
274,Grovyle,784,Pumpkaboo Super Size,274,Grovyle
537,Mow Rotom,318,Whismur,537,Mow Rotom
154,Aerodactyl,374,Corphish,154,Aerodactyl
52,Paras,292,Cascoon,52,Paras
245,Mantine,660,Ferrothorn,660,Ferrothorn
93,Dodrio,459,Wormadam Plant Cloak,93,Dodrio
619,Dwebble,780,Trevenant,780,Trevenant
564,Patrat,108,Kingler,108,Kingler
68,Poliwrath,483,Stunky,483,Stunky
161,Dragonair,431,Deoxys Defense Forme,431,Deoxys Defense Forme
52,Paras,734,Spewpa,734,Spewpa
638,Gothitelle,491,Spiritomb,638,Gothitelle
305,Kirlia,723,Braixen,723,Braixen
311,Breloom,522,Leafeon,522,Leafeon
173,Totodile,45,Jigglypuff,173,Totodile
59,Persian,209,Yanma,59,Persian
770,Aurorus,459,Wormadam Plant Cloak,770,Aurorus
135,Electabuzz,162,Dragonite,135,Electabuzz
638,Gothitelle,147,Jolteon,147,Jolteon
420,Latios,560,Emboar,420,Latios
130,Staryu,284,Mega Swampert,130,Staryu
761,Skrelp,404,Gorebyss,404,Gorebyss
335,Meditite,131,Starmie,131,Starmie
334,Mega Aggron,568,Stoutland,568,Stoutland
342,Minun,210,Wooper,342,Minun
184,Crobat,15,Metapod,184,Crobat
635,Cinccino,344,Illumise,635,Cinccino
214,Murkrow,436,Chimchar,214,Murkrow
607,Cottonee,132,Mr. Mime,132,Mr. Mime
666,Eelektross,230,Mega Scizor,230,Mega Scizor
734,Spewpa,140,Magikarp,734,Spewpa
730,Fletchling,325,Skitty,730,Fletchling
86,Slowpoke,65,Arcanine,65,Arcanine
203,Hoppip,472,Ambipom,472,Ambipom
268,Tyranitar,191,Togetic,268,Tyranitar
485,Bronzor,760,Barbaracle,760,Barbaracle
641,Reuniclus,301,Swellow,301,Swellow
776,Sliggoo,290,Silcoon,776,Sliggoo
596,Tympole,707,Reshiram,707,Reshiram
268,Tyranitar,692,Mandibuzz,692,Mandibuzz
434,Grotle,733,Scatterbug,434,Grotle
521,Yanmega,401,Walrein,521,Yanmega
335,Meditite,706,Thundurus Therian Forme,706,Thundurus Therian Forme
462,Mothim,451,Luxray,451,Luxray
570,Liepard,186,Lanturn,570,Liepard
430,DeoxysAttack Forme,368,Zangoose,430,DeoxysAttack Forme
140,Magikarp,234,Sneasel,234,Sneasel
365,Swablu,36,Nidorina,36,Nidorina
233,Mega Heracross,30,Arbok,30,Arbok
127,Seadra,262,Blissey,127,Seadra
384,Castform,280,Mega Blaziken,280,Mega Blaziken
499,Mega Lucario,37,Nidoqueen,499,Mega Lucario
