First_pokemon,First_Name,Second_pokemon,Second_Name,Winner,Winner_Name,Winner_bool
164,Mega Mewtwo X,552,Shaymin Sky Forme,164,Mega Mewtwo X,1
231,Shuckle,609,Petilil,609,Petilil,0
459,Wormadam Plant Cloak,310,Shroomish,459,Wormadam Plant Cloak,1
105,Drowzee,366,Altaria,366,Altaria,0
642,Ducklett,399,Spheal,642,Ducklett,1
624,Yamask,13,Mega Blastoise,13,Mega Blastoise,0
550,Darkrai,116,Hitmonchan,550,Darkrai,1
159,Moltres,275,Sceptile,275,Sceptile,0
457,Bastiodon,362,Flygon,362,Flygon,0
91,Farfetch'd,80,Tentacruel,80,Tentacruel,0
439,Piplup,422,Kyogre,422,Kyogre,0
439,Piplup,217,Unown,217,Unown,0
739,Floette,681,Mienfoo,681,Mienfoo,0
512,Mega Abomasnow,517,Tangrowth,517,Tangrowth,0
80,Tentacruel,363,Cacnea,80,Tentacruel,1
88,Mega Slowbro,122,Chansey,88,Mega Slowbro,1
723,Braixen,615,Darumaka,723,Braixen,1
216,Misdreavus,734,Spewpa,216,Misdreavus,1
7,Charizard,614,Krookodile,7,Charizard,1
460,Wormadam Sandy Cloak,658,Galvantula,658,Galvantula,0
476,Lopunny,208,Sunflora,476,Lopunny,1
355,Mega Camerupt,588,Swoobat,588,Swoobat,0
404,Gorebyss,391,Tropius,404,Gorebyss,1
554,Victini,557,Serperior,557,Serperior,0
402,Clamperl,16,Butterfree,16,Butterfree,0
309,Masquerain,288,Linoone,288,Linoone,0
467,Floatzel,521,Yanmega,467,Floatzel,1
707,Reshiram,211,Quagsire,707,Reshiram,1
160,Dratini,641,Reuniclus,160,Dratini,1
548,Phione,579,Pidove,548,Phione,1
428,Jirachi,293,Dustox,428,Jirachi,1
331,Aron,99,Cloyster,99,Cloyster,0
590,Excadrill,93,Dodrio,93,Dodrio,0
715,Keldeo Resolute Forme,121,Rhydon,715,Keldeo Resolute Forme,1
157,Articuno,478,Mismagius,478,Mismagius,0
120,Rhyhorn,136,Magmar,120,Rhyhorn,1
275,Sceptile,486,Bronzong,275,Sceptile,1
360,Trapinch,558,Tepig,360,Trapinch,1
724,Delphox,85,Rapidash,85,Rapidash,0
739,Floette,149,Porygon,739,Floette,1
75,Machamp,771,Sylveon,771,Sylveon,0
208,Sunflora,289,Wurmple,208,Sunflora,1
522,Leafeon,129,Seaking,522,Leafeon,1
52,Paras,612,Sandile,612,Sandile,0
787,Gourgeist Large Size,37,Nidoqueen,37,Nidoqueen,0
242,Remoraid,653,Amoonguss,653,Amoonguss,0
63,,800,Volcanion,63,,1
135,Electabuzz,157,Articuno,135,Electabuzz,1
446,Bibarel,138,Mega Pinsir,138,Mega Pinsir,0
696,Zweilous,151,Omastar,696,Zweilous,1
166,Mew,588,Swoobat,588,Swoobat,0
680,Stunfisk,36,Nidorina,36,Nidorina,0
325,Skitty,738,Flabébé,325,Skitty,1
741,Skiddo,544,Regigigas,544,Regigigas,0
687,Bisharp,91,Farfetch'd,687,Bisharp,1
791,Noibat,22,Pidgeotto,22,Pidgeotto,0
311,Breloom,314,Slaking,314,Slaking,0
537,Mow Rotom,418,Latias,418,Latias,0
679,Accelgor,614,Krookodile,679,Accelgor,1
527,Gallade,357,Spoink,527,Gallade,1
637,Gothorita,546,Giratina Origin Forme,546,Giratina Origin Forme,0
235,Teddiursa,713,Kyurem White Kyurem,713,Kyurem White Kyurem,0
272,Celebi,765,Helioptile,272,Celebi,1
628,Archen,383,Milotic,383,Milotic,0
571,Pansage,324,Nosepass,571,Pansage,1
537,Mow Rotom,443,Staravia,537,Mow Rotom,1
516,Rhyperior,418,Latias,418,Latias,0
405,Relicanth,507,Finneon,507,Finneon,0
477,Mega Lopunny,367,Mega Altaria,477,Mega Lopunny,1
344,Illumise,348,Carvanha,344,Illumise,1
64,Growlithe,81,Geodude,64,Growlithe,1
623,Sigilyph,51,Vileplume,623,Sigilyph,1
34,Sandslash,64,Growlithe,34,Sandslash,1
602,Swadloon,355,Mega Camerupt,602,Swadloon,1
235,Teddiursa,308,Surskit,308,Surskit,0
591,Audino,738,Flabébé,591,Audino,1
719,Chespin,581,Unfezant,581,Unfezant,0
606,Scolipede,4,Mega Venusaur,606,Scolipede,1
301,Swellow,632,Zorua,301,Swellow,1
213,Umbreon,540,Azelf,213,Umbreon,1
549,Manaphy,776,Sliggoo,549,Manaphy,1
471,Gastrodon,256,Tyrogue,471,Gastrodon,1
694,Durant,778,Klefki,694,Durant,1
260,Magby,71,Alakazam,71,Alakazam,0
392,Chimecho,149,Porygon,392,Chimecho,1
480,Glameow,61,Golduck,61,Golduck,0
665,Eelektrik,485,Bronzor,665,Eelektrik,1
95,Dewgong,331,Aron,95,Dewgong,1
278,Combusken,161,Dragonair,161,Dragonair,0
621,Scraggy,671,Chandelure,671,Chandelure,0
662,Klang,390,Dusclops,662,Klang,1
38,Nidoran♂,524,Gliscor,524,Gliscor,0
712,Kyurem Black Kyurem,235,Teddiursa,712,Kyurem Black Kyurem,1
232,Heracross,764,Clawitzer,232,Heracross,1
140,Magikarp,428,Jirachi,428,Jirachi,0
789,Bergmite,592,Mega Audino,592,Mega Audino,0
242,Remoraid,125,Mega Kangaskhan,125,Mega Kangaskhan,0
385,Kecleon,691,Vullaby,691,Vullaby,0
259,Elekid,527,Gallade,259,Elekid,1
483,Stunky,493,Gabite,493,Gabite,0
550,Darkrai,482,Chingling,550,Darkrai,1
487,Bonsly,780,Trevenant,780,Trevenant,0
593,Timburr,716,Meloetta Aria Forme,716,Meloetta Aria Forme,0
365,Swablu,338,Electrike,338,Electrike,0
695,Deino,622,Scrafty,622,Scrafty,0
564,Patrat,350,Mega Sharpedo,350,Mega Sharpedo,0
518,Electivire,693,Heatmor,518,Electivire,1
377,Claydol,396,Snorunt,377,Claydol,1
133,Scyther,415,Regirock,133,Scyther,1
555,Snivy,656,Alomomola,656,Alomomola,0
716,Meloetta Aria Forme,257,Hitmontop,716,Meloetta Aria Forme,1
794,Yveltal,456,Shieldon,794,Yveltal,1
104,Onix,165,Mega Mewtwo Y,165,Mega Mewtwo Y,0
426,Rayquaza,515,Lickilicky,426,Rayquaza,1
614,Krookodile,242,Remoraid,614,Krookodile,1
2,Ivysaur,398,Mega Glalie,398,Mega Glalie,0
67,Poliwhirl,235,Teddiursa,67,Poliwhirl,1
783,Pumpkaboo Large Size,392,Chimecho,392,Chimecho,0
395,Wynaut,301,Swellow,301,Swellow,0
262,Blissey,426,Rayquaza,426,Rayquaza,0
617,Darmanitan Zen Mode,663,Klinklang,663,Klinklang,0
517,Tangrowth,327,Sableye,327,Sableye,0
612,Sandile,301,Swellow,301,Swellow,0
760,Barbaracle,662,Klang,760,Barbaracle,1
232,Heracross,525,Mamoswine,232,Heracross,1
16,Butterfree,702,Virizion,702,Virizion,0
415,Regirock,274,Grovyle,274,Grovyle,0
532,Rotom,743,Pancham,743,Pancham,0
697,Hydreigon,386,Shuppet,697,Hydreigon,1
745,Furfrou,36,Nidorina,745,Furfrou,1
38,Nidoran♂,483,Stunky,483,Stunky,0
629,Archeops,457,Bastiodon,629,Archeops,1
285,Poochyena,647,Deerling,647,Deerling,0
320,Exploud,721,Chesnaught,320,Exploud,1
796,Diancie,753,Spritzee,796,Diancie,1
607,Cottonee,173,Totodile,607,Cottonee,1
380,Anorith,309,Masquerain,380,Anorith,1
646,Vanilluxe,387,Banette,646,Vanilluxe,1
607,Cottonee,761,Skrelp,761,Skrelp,0
314,Slaking,175,Feraligatr,314,Slaking,1
331,Aron,206,Aipom,206,Aipom,0
111,Exeggcute,646,Vanilluxe,646,Vanilluxe,0
598,Seismitoad,377,Claydol,377,Claydol,0
211,Quagsire,210,Wooper,211,Quagsire,1
731,Fletchinder,194,Mareep,731,Fletchinder,1
130,Staryu,265,Suicune,265,Suicune,0
110,Electrode,768,Tyrantrum,110,Electrode,1
527,Gallade,168,Bayleef,527,Gallade,1
522,Leafeon,111,Exeggcute,522,Leafeon,1
640,Duosion,233,Mega Heracross,233,Mega Heracross,0
471,Gastrodon,765,Helioptile,765,Helioptile,0
149,Porygon,221,Forretress,221,Forretress,0
653,Amoonguss,215,Slowking,215,Slowking,0
11,Wartortle,385,Kecleon,11,Wartortle,1
101,Haunter,366,Altaria,101,Haunter,1
86,Slowpoke,225,Mega Steelix,225,Mega Steelix,0
704,Tornadus Therian Forme,609,Petilil,704,Tornadus Therian Forme,1
775,Goomy,469,Cherrim,469,Cherrim,0
635,Cinccino,64,Growlithe,635,Cinccino,1
40,Nidoking,364,Cacturne,40,Nidoking,1
85,Rapidash,179,Noctowl,85,Rapidash,1
651,Escavalier,411,Beldum,411,Beldum,0
187,Pichu,222,Dunsparce,187,Pichu,1
161,Dragonair,786,Gourgeist Small Size,786,Gourgeist Small Size,0
656,Alomomola,123,Tangela,656,Alomomola,1
20,Mega Beedrill,93,Dodrio,20,Mega Beedrill,1
544,Regigigas,265,Suicune,544,Regigigas,1
465,Pachirisu,224,Steelix,465,Pachirisu,1
289,Wurmple,242,Remoraid,242,Remoraid,0
455,Rampardos,174,Croconaw,174,Croconaw,0
792,Noivern,161,Dragonair,792,Noivern,1
435,Torterra,543,Heatran,543,Heatran,0
741,Skiddo,129,Seaking,129,Seaking,0
515,Lickilicky,727,Greninja,727,Greninja,0
411,Beldum,129,Seaking,129,Seaking,0
617,Darmanitan Zen Mode,378,Lileep,617,Darmanitan Zen Mode,1
260,Magby,679,Accelgor,679,Accelgor,0
438,Infernape,47,Zubat,438,Infernape,1
482,Chingling,544,Regigigas,544,Regigigas,0
623,Sigilyph,684,Golett,623,Sigilyph,1
405,Relicanth,687,Bisharp,687,Bisharp,0
50,Gloom,717,Meloetta Pirouette Forme,717,Meloetta Pirouette Forme,0
439,Piplup,127,Seadra,127,Seadra,0
153,Kabutops,623,Sigilyph,623,Sigilyph,0
598,Seismitoad,48,Golbat,48,Golbat,0
579,Pidove,128,Goldeen,128,Goldeen,0
123,Tangela,565,Watchog,565,Watchog,0
474,Drifblim,609,Petilil,474,Drifblim,1
326,Delcatty,451,Luxray,451,Luxray,0
645,Vanillish,438,Infernape,438,Infernape,0
61,Golduck,713,Kyurem White Kyurem,713,Kyurem White Kyurem,0
304,Ralts,235,Teddiursa,235,Teddiursa,0
205,Jumpluff,288,Linoone,205,Jumpluff,1
490,Chatot,528,Mega Gallade,528,Mega Gallade,0
418,Latias,661,Klink,418,Latias,1
677,Cryogonal,330,Mega Mawile,330,Mega Mawile,0
608,Whimsicott,605,Whirlipede,605,Whirlipede,0
768,Tyrantrum,733,Scatterbug,768,Tyrantrum,1
660,Ferrothorn,106,Hypno,106,Hypno,0
85,Rapidash,244,Delibird,85,Rapidash,1
427,Mega Rayquaza,444,Staraptor,427,Mega Rayquaza,1
736,Litleo,478,Mismagius,478,Mismagius,0
351,Wailmer,259,Elekid,259,Elekid,0
792,Noivern,222,Dunsparce,792,Noivern,1
736,Litleo,100,Gastly,100,Gastly,0
752,Aegislash Shield Forme,715,Keldeo Resolute Forme,752,Aegislash Shield Forme,1
579,Pidove,578,Musharna,579,Pidove,1
277,Torchic,362,Flygon,362,Flygon,0
681,Mienfoo,449,Shinx,681,Mienfoo,1
647,Deerling,212,Espeon,212,Espeon,0
617,Darmanitan Zen Mode,385,Kecleon,617,Darmanitan Zen Mode,1
717,Meloetta Pirouette Forme,209,Yanma,717,Meloetta Pirouette Forme,1
493,Gabite,88,Mega Slowbro,493,Gabite,1
387,Banette,702,Virizion,702,Virizion,0
284,Mega Swampert,686,Pawniard,284,Mega Swampert,1
360,Trapinch,747,Meowstic Male,360,Trapinch,1
709,Landorus Incarnate Forme,194,Mareep,709,Landorus Incarnate Forme,1
255,Smeargle,571,Pansage,255,Smeargle,1
188,Cleffa,377,Claydol,377,Claydol,0
615,Darumaka,783,Pumpkaboo Large Size,615,Darumaka,1
300,Taillow,244,Delibird,300,Taillow,1
781,Pumpkaboo Average Size,522,Leafeon,522,Leafeon,0
330,Mega Mawile,17,Weedle,17,Weedle,0
194,Mareep,380,Anorith,380,Anorith,0
560,Emboar,45,Jigglypuff,560,Emboar,1
154,Aerodactyl,160,Dratini,154,Aerodactyl,1
218,Wobbuffet,296,Ludicolo,296,Ludicolo,0
191,Togetic,543,Heatran,543,Heatran,0
646,Vanilluxe,7,Charizard,7,Charizard,0
384,Castform,406,Luvdisc,406,Luvdisc,0
102,Gengar,114,Marowak,102,Gengar,1
293,Dustox,198,Bellossom,293,Dustox,1
796,Diancie,337,Mega Medicham,337,Mega Medicham,0
82,Graveler,629,Archeops,629,Archeops,0
434,Grotle,132,Mr. Mime,434,Grotle,1
30,Arbok,501,Hippowdon,30,Arbok,1
476,Lopunny,568,Stoutland,476,Lopunny,1
497,Riolu,368,Zangoose,368,Zangoose,0
595,Conkeldurr,529,Probopass,595,Conkeldurr,1
497,Riolu,598,Seismitoad,598,Seismitoad,0
496,Munchlax,160,Dratini,496,Munchlax,1
264,Entei,172,Typhlosion,172,Typhlosion,0
392,Chimecho,56,Diglett,56,Diglett,0
783,Pumpkaboo Large Size,624,Yamask,783,Pumpkaboo Large Size,1
569,Purrloin,26,Raticate,26,Raticate,0
619,Dwebble,561,Oshawott,619,Dwebble,1
135,Electabuzz,759,Binacle,135,Electabuzz,1
510,Snover,474,Drifblim,474,Drifblim,0
786,Gourgeist Small Size,483,Stunky,786,Gourgeist Small Size,1
605,Whirlipede,686,Pawniard,686,Pawniard,0
418,Latias,524,Gliscor,418,Latias,1
395,Wynaut,523,Glaceon,523,Glaceon,0
559,Pignite,565,Watchog,565,Watchog,0
505,Toxicroak,726,Frogadier,726,Frogadier,0
207,Sunkern,500,Hippopotas,500,Hippopotas,0
2,Ivysaur,289,Wurmple,2,Ivysaur,1
489,Happiny,326,Delcatty,326,Delcatty,0
788,Gourgeist Super Size,641,Reuniclus,788,Gourgeist Super Size,1
104,Onix,333,Aggron,104,Onix,1
22,Pidgeotto,691,Vullaby,22,Pidgeotto,1
456,Shieldon,664,Tynamo,664,Tynamo,0
50,Gloom,768,Tyrantrum,768,Tyrantrum,0
590,Excadrill,794,Yveltal,794,Yveltal,0
521,Yanmega,179,Noctowl,521,Yanmega,1
228,Qwilfish,502,Skorupi,228,Qwilfish,1
199,Marill,58,Meowth,58,Meowth,0
678,Shelmet,161,Dragonair,161,Dragonair,0
345,Roselia,610,Lilligant,610,Lilligant,0
136,Magmar,646,Vanilluxe,136,Magmar,1
638,Gothitelle,545,Giratina Altered Forme,545,Giratina Altered Forme,0
643,Swanna,558,Tepig,643,Swanna,1
599,Throh,86,Slowpoke,599,Throh,1
132,Mr. Mime,105,Drowzee,132,Mr. Mime,1
693,Heatmor,401,Walrein,401,Walrein,0
154,Aerodactyl,630,Trubbish,154,Aerodactyl,1
754,Aromatisse,723,Braixen,723,Braixen,0
51,Vileplume,591,Audino,591,Audino,0
384,Castform,44,Ninetales,44,Ninetales,0
591,Audino,423,Primal Kyogre,423,Primal Kyogre,0
226,Snubbull,502,Skorupi,502,Skorupi,0
722,Fennekin,646,Vanilluxe,646,Vanilluxe,0
416,Regice,26,Raticate,26,Raticate,0
285,Poochyena,770,Aurorus,770,Aurorus,0
540,Azelf,16,Butterfree,540,Azelf,1
95,Dewgong,425,Primal Groudon,425,Primal Groudon,0
384,Castform,737,Pyroar,737,Pyroar,0
81,Geodude,189,Igglybuff,81,Geodude,1
348,Carvanha,800,Volcanion,800,Volcanion,0
489,Happiny,372,Barboach,372,Barboach,0
506,Carnivine,74,Machoke,506,Carnivine,1
691,Vullaby,7,Charizard,7,Charizard,0
154,Aerodactyl,349,Sharpedo,154,Aerodactyl,1
102,Gengar,149,Porygon,149,Porygon,0
352,Wailord,486,Bronzong,352,Wailord,1
204,Skiploom,406,Luvdisc,406,Luvdisc,0
432,Deoxys Speed Forme,248,Houndoom,248,Houndoom,0
11,Wartortle,180,Ledyba,11,Wartortle,1
458,Burmy,706,Thundurus Therian Forme,706,Thundurus Therian Forme,0
720,Quilladin,567,Herdier,567,Herdier,0
399,Spheal,151,Omastar,151,Omastar,0
163,Mewtwo,142,Mega Gyarados,163,Mewtwo,1
630,Trubbish,354,Camerupt,630,Trubbish,1
691,Vullaby,512,Mega Abomasnow,512,Mega Abomasnow,0
792,Noivern,48,Golbat,792,Noivern,1
72,Mega Alakazam,469,Cherrim,72,Mega Alakazam,1
418,Latias,40,Nidoking,418,Latias,1
606,Scolipede,180,Ledyba,606,Scolipede,1
448,Kricketune,297,Seedot,448,Kricketune,1
471,Gastrodon,518,Electivire,518,Electivire,0
472,Ambipom,182,Spinarak,472,Ambipom,1
498,Lucario,133,Scyther,133,Scyther,0
52,Paras,787,Gourgeist Large Size,787,Gourgeist Large Size,0
699,Volcarona,34,Sandslash,699,Volcarona,1
79,Tentacool,424,Groudon,424,Groudon,0
571,Pansage,254,Stantler,254,Stantler,0
137,Pinsir,435,Torterra,137,Pinsir,1
348,Carvanha,580,Tranquill,580,Tranquill,0
490,Chatot,170,Cyndaquil,490,Chatot,1
73,Machop,671,Chandelure,671,Chandelure,0
138,Mega Pinsir,16,Butterfree,138,Mega Pinsir,1
606,Scolipede,406,Luvdisc,606,Scolipede,1
764,Clawitzer,589,Drilbur,589,Drilbur,0
228,Qwilfish,161,Dragonair,228,Qwilfish,1
773,Dedenne,218,Wobbuffet,773,Dedenne,1
335,Meditite,222,Dunsparce,335,Meditite,1
93,Dodrio,695,Deino,93,Dodrio,1
9,Mega Charizard Y,230,Mega Scizor,9,Mega Charizard Y,1
125,Mega Kangaskhan,379,Cradily,125,Mega Kangaskhan,1
1,Bulbasaur,513,Weavile,513,Weavile,0
201,Sudowoodo,328,Mega Sableye,328,Mega Sableye,0
112,Exeggutor,406,Luvdisc,112,Exeggutor,1
391,Tropius,767,Tyrunt,391,Tropius,1
58,Meowth,294,Lotad,58,Meowth,1
321,Makuhita,25,Rattata,321,Makuhita,1
103,Mega Gengar,665,Eelektrik,103,Mega Gengar,1
293,Dustox,695,Deino,293,Dustox,1
314,Slaking,565,Watchog,314,Slaking,1
756,Slurpuff,442,Starly,756,Slurpuff,1
329,Mawile,137,Pinsir,137,Pinsir,0
739,Floette,536,Fan Rotom,536,Fan Rotom,0
572,Simisage,387,Banette,572,Simisage,1
633,Zoroark,65,Arcanine,633,Zoroark,1
110,Electrode,9,Mega Charizard Y,110,Electrode,1
542,Palkia,234,Sneasel,234,Sneasel,0
408,Shelgon,126,Horsea,126,Horsea,0
115,Hitmonlee,97,Muk,115,Hitmonlee,1
716,Meloetta Aria Forme,83,Golem,716,Meloetta Aria Forme,1
4,Mega Venusaur,344,Illumise,344,Illumise,0
311,Breloom,498,Lucario,498,Lucario,0
103,Mega Gengar,531,Froslass,103,Mega Gengar,1
23,Pidgeot,651,Escavalier,651,Escavalier,0
191,Togetic,616,Darmanitan Standard Mode,616,Darmanitan Standard Mode,0
126,Horsea,384,Castform,384,Castform,0
577,Munna,409,Salamence,409,Salamence,0
113,Cubone,642,Ducklett,642,Ducklett,0
594,Gurdurr,243,Octillery,243,Octillery,0
504,Croagunk,297,Seedot,504,Croagunk,1
568,Stoutland,708,Zekrom,708,Zekrom,0
346,Gulpin,323,Azurill,346,Gulpin,1
213,Umbreon,486,Bronzong,213,Umbreon,1
92,Doduo,799,Hoopa Unbound,799,Hoopa Unbound,0
641,Reuniclus,96,Grimer,641,Reuniclus,1
82,Graveler,647,Deerling,647,Deerling,0
407,Bagon,607,Cottonee,607,Cottonee,0
488,Mime Jr.,441,Empoleon,441,Empoleon,0
425,Primal Groudon,110,Electrode,425,Primal Groudon,1
504,Croagunk,514,Magnezone,514,Magnezone,0
792,Noivern,400,Sealeo,792,Noivern,1
213,Umbreon,518,Electivire,518,Electivire,0
614,Krookodile,269,Mega Tyranitar,614,Krookodile,1
498,Lucario,368,Zangoose,368,Zangoose,0
565,Watchog,94,Seel,565,Watchog,1
286,Mightyena,549,Manaphy,549,Manaphy,0
282,Marshtomp,299,Shiftry,299,Shiftry,0
596,Tympole,515,Lickilicky,596,Tympole,1
689,Rufflet,505,Toxicroak,505,Toxicroak,0
610,Lilligant,688,Bouffalant,610,Lilligant,1
403,Huntail,185,Chinchou,185,Chinchou,0
415,Regirock,581,Unfezant,581,Unfezant,0
490,Chatot,471,Gastrodon,490,Chatot,1
62,Mankey,514,Magnezone,62,Mankey,1
682,Mienshao,668,Beheeyem,682,Mienshao,1
349,Sharpedo,464,Vespiquen,349,Sharpedo,1
654,Frillish,154,Aerodactyl,154,Aerodactyl,0
769,Amaura,296,Ludicolo,296,Ludicolo,0
20,Mega Beedrill,493,Gabite,20,Mega Beedrill,1
142,Mega Gyarados,781,Pumpkaboo Average Size,142,Mega Gyarados,1
486,Bronzong,674,Haxorus,674,Haxorus,0
496,Munchlax,720,Quilladin,496,Munchlax,1
463,Combee,529,Probopass,529,Probopass,0
775,Goomy,249,Mega Houndoom,249,Mega Houndoom,0
601,Sewaddle,667,Elgyem,601,Sewaddle,1
83,Golem,623,Sigilyph,623,Sigilyph,0
293,Dustox,545,Giratina Altered Forme,545,Giratina Altered Forme,0
287,Zigzagoon,791,Noibat,287,Zigzagoon,1
85,Rapidash,420,Latios,420,Latios,0
482,Chingling,354,Camerupt,482,Chingling,1
449,Shinx,626,Tirtouga,449,Shinx,1
272,Celebi,277,Torchic,272,Celebi,1
714,Keldeo Ordinary Forme,271,Ho-oh,714,Keldeo Ordinary Forme,1
178,Hoothoot,760,Barbaracle,760,Barbaracle,0
503,Drapion,569,Purrloin,503,Drapion,1
470,Shellos,608,Whimsicott,608,Whimsicott,0
136,Magmar,235,Teddiursa,136,Magmar,1
775,Goomy,667,Elgyem,775,Goomy,1
70,Kadabra,381,Armaldo,381,Armaldo,0
194,Mareep,724,Delphox,724,Delphox,0
197,Mega Ampharos,342,Minun,342,Minun,0
459,Wormadam Plant Cloak,146,Vaporeon,146,Vaporeon,0
379,Cradily,345,Roselia,345,Roselia,0
428,Jirachi,785,Gourgeist Average Size,428,Jirachi,1
705,Thundurus Incarnate Forme,751,Aegislash Blade Forme,705,Thundurus Incarnate Forme,1
59,Persian,397,Glalie,59,Persian,1
766,Heliolisk,628,Archen,766,Heliolisk,1
385,Kecleon,238,Magcargo,385,Kecleon,1
647,Deerling,494,Garchomp,494,Garchomp,0
747,Meowstic Male,732,Talonflame,732,Talonflame,0
209,Yanma,303,Pelipper,209,Yanma,1
730,Fletchling,554,Victini,554,Victini,0
438,Infernape,447,Kricketot,438,Infernape,1
202,Politoed,765,Helioptile,765,Helioptile,0
516,Rhyperior,352,Wailord,352,Wailord,0
700,Cobalion,200,Azumarill,700,Cobalion,1
513,Weavile,776,Sliggoo,513,Weavile,1
140,Magikarp,258,Smoochum,140,Magikarp,1
796,Diancie,634,Minccino,634,Minccino,0
160,Dratini,131,Starmie,131,Starmie,0
574,Simisear,675,Cubchoo,574,Simisear,1
665,Eelektrik,497,Riolu,497,Riolu,0
541,Dialga,352,Wailord,541,Dialga,1
779,Phantump,418,Latias,418,Latias,0
679,Accelgor,401,Walrein,679,Accelgor,1
75,Machamp,25,Rattata,25,Rattata,0
611,Basculin,778,Klefki,611,Basculin,1
184,Crobat,709,Landorus Incarnate Forme,184,Crobat,1
103,Mega Gengar,768,Tyrantrum,103,Mega Gengar,1
490,Chatot,681,Mienfoo,490,Chatot,1
117,Lickitung,280,Mega Blaziken,280,Mega Blaziken,0
783,Pumpkaboo Large Size,764,Clawitzer,764,Clawitzer,0
469,Cherrim,293,Dustox,469,Cherrim,1
683,Druddigon,772,Hawlucha,772,Hawlucha,0
446,Bibarel,478,Mismagius,478,Mismagius,0
263,Raikou,387,Banette,263,Raikou,1
364,Cacturne,750,Doublade,364,Cacturne,1
67,Poliwhirl,780,Trevenant,67,Poliwhirl,1
751,Aegislash Blade Forme,222,Dunsparce,222,Dunsparce,0
219,Girafarig,202,Politoed,219,Girafarig,1
112,Exeggutor,797,Mega Diancie,797,Mega Diancie,0
146,Vaporeon,525,Mamoswine,525,Mamoswine,0
51,Vileplume,16,Butterfree,16,Butterfree,0
391,Tropius,86,Slowpoke,391,Tropius,1
28,Fearow,653,Amoonguss,28,Fearow,1
664,Tynamo,256,Tyrogue,664,Tynamo,1
233,Mega Heracross,121,Rhydon,233,Mega Heracross,1
737,Pyroar,177,Furret,737,Pyroar,1
334,Mega Aggron,404,Gorebyss,404,Gorebyss,0
609,Petilil,754,Aromatisse,609,Petilil,1
641,Reuniclus,667,Elgyem,667,Elgyem,0
658,Galvantula,459,Wormadam Plant Cloak,658,Galvantula,1
150,Omanyte,332,Lairon,332,Lairon,0
21,Pidgey,440,Prinplup,21,Pidgey,1
361,Vibrava,67,Poliwhirl,67,Poliwhirl,0
381,Armaldo,587,Woobat,587,Woobat,0
645,Vanillish,172,Typhlosion,172,Typhlosion,0
341,Plusle,620,Crustle,620,Crustle,0
622,Scrafty,55,Venomoth,55,Venomoth,0
77,Weepinbell,462,Mothim,462,Mothim,0
511,Abomasnow,684,Golett,511,Abomasnow,1
230,Mega Scizor,726,Frogadier,726,Frogadier,0
383,Milotic,185,Chinchou,383,Milotic,1
104,Onix,335,Meditite,104,Onix,1
404,Gorebyss,341,Plusle,341,Plusle,0
55,Venomoth,353,Numel,353,Numel,0
544,Regigigas,780,Trevenant,780,Trevenant,0
650,Karrablast,612,Sandile,612,Sandile,0
363,Cacnea,226,Snubbull,363,Cacnea,1
282,Marshtomp,531,Froslass,531,Froslass,0
699,Volcarona,447,Kricketot,699,Volcarona,1
512,Mega Abomasnow,7,Charizard,7,Charizard,0
257,Hitmontop,255,Smeargle,255,Smeargle,0
395,Wynaut,656,Alomomola,656,Alomomola,0
486,Bronzong,204,Skiploom,486,Bronzong,1
483,Stunky,11,Wartortle,483,Stunky,1
272,Celebi,173,Totodile,272,Celebi,1
389,Duskull,536,Fan Rotom,536,Fan Rotom,0
553,Arceus,468,Cherubi,553,Arceus,1
480,Glameow,125,Mega Kangaskhan,125,Mega Kangaskhan,0
127,Seadra,661,Klink,127,Seadra,1
696,Zweilous,481,Purugly,481,Purugly,0
505,Toxicroak,96,Grimer,505,Toxicroak,1
474,Drifblim,429,Deoxys Normal Forme,429,Deoxys Normal Forme,0
113,Cubone,43,Vulpix,43,Vulpix,0
536,Fan Rotom,585,Boldore,585,Boldore,0
310,Shroomish,70,Kadabra,70,Kadabra,0
792,Noivern,223,Gligar,792,Noivern,1
404,Gorebyss,346,Gulpin,404,Gorebyss,1
35,Nidoran♀,456,Shieldon,35,Nidoran♀,1
433,Turtwig,368,Zangoose,368,Zangoose,0
21,Pidgey,26,Raticate,26,Raticate,0
81,Geodude,520,Togekiss,520,Togekiss,0
154,Aerodactyl,59,Persian,154,Aerodactyl,1
487,Bonsly,631,Garbodor,631,Garbodor,0
151,Omastar,652,Foongus,151,Omastar,1
68,Poliwrath,674,Haxorus,674,Haxorus,0
678,Shelmet,672,Axew,672,Axew,0
11,Wartortle,436,Chimchar,436,Chimchar,0
770,Aurorus,642,Ducklett,770,Aurorus,1
15,Metapod,548,Phione,548,Phione,0
191,Togetic,97,Muk,97,Muk,0
435,Torterra,405,Relicanth,435,Torterra,1
380,Anorith,332,Lairon,380,Anorith,1
166,Mew,468,Cherubi,166,Mew,1
426,Rayquaza,311,Breloom,426,Rayquaza,1
118,Koffing,563,Samurott,563,Samurott,0
552,Shaymin Sky Forme,147,Jolteon,147,Jolteon,0
37,Nidoqueen,534,Wash Rotom,534,Wash Rotom,0
300,Taillow,669,Litwick,669,Litwick,0
776,Sliggoo,525,Mamoswine,525,Mamoswine,0
45,Jigglypuff,456,Shieldon,456,Shieldon,0
499,Mega Lucario,732,Talonflame,732,Talonflame,0
305,Kirlia,452,Budew,452,Budew,0
441,Empoleon,368,Zangoose,368,Zangoose,0
